ID_Transacao,Data,Valor_Compra,Industria,Tipo_Compra,Qtd_Parcelas,Wallet,Cliente_ID,ID_Cartao,Input_Mode,Input_Mode_Code,Crossborder,Contactless,Autorizado
27310,2023-02-22 19:08:56,712.52,Alimentação,CP,,Apple Pay,4290,73317554,Swiped,59,,,Sim
27311,2025-09-10 14:31:51,1148.68,Varejo,CP,,,9642,25801160,Swiped,59,,0.0,Sim
27312,2023-10-13 12:00:01,765.38,Saúde,CP,,Samsung Pay,5051,15190282,Chip,54,,,Sim
27313,2025-09-01 13:32:44,591.47,Varejo,CP,,,1905,30564564,Swiped,59,,,Sim
27314,2025-09-24 05:49:54,1029.71,Alimentação,CNP,,,2409,92050646,MasterPass,39,0.0,,Sim
27315,2025-02-08 19:05:40,553.15,Alimentação,CP,,,6500,46300716,PayPass,51,,,Sim
27316,2023-08-21 00:00:59,273.48,Alimentação,CP,6.0,Apple Pay,8070,24642610,Swiped,59,,1.0,Sim
27317,2023-09-10 02:18:39,1137.57,Educação,CP,,Google Pay,9587,35803159,Chip,54,,,Sim
27318,2023-04-01 10:36:22,478.12,Tecnologia,CNP,,,6383,17912316,eCommerce,38,1.0,,Sim
27319,2023-03-29 13:33:40,1061.23,Varejo,CP,8.0,,7662,26707786,PayPass,51,,1.0,Sim
27320,2023-06-28 16:29:20,828.49,Varejo,CNP,,,3709,11470190,MasterPass,39,,,Sim
27321,2023-12-14 02:42:09,840.13,Varejo,CNP,,,4269,37895375,Mail Order,32,,,Sim
27322,2023-03-26 18:45:26,1032.78,Alimentação,CP,,,1185,84080794,PayPass,51,,0.0,Sim
27323,2023-02-13 04:24:26,35.5,Varejo,CP,,,5006,89021047,Swiped,59,,,Sim
27324,2023-08-22 01:58:04,1023.83,Varejo,CNP,,,7730,47637204,Phone Order,35,1.0,,Sim
27325,2023-09-17 01:35:35,1128.83,Alimentação,CP,,,1185,84080794,Chip,54,,,Sim
27326,2025-07-19 05:35:06,388.99,Varejo,CP,12.0,,1003,24368015,PayPass,51,,,Sim
27327,2023-06-06 08:19:42,1185.39,Educação,CP,,Apple Pay,9794,98139275,PayPass,51,,,Sim
27328,2023-06-27 14:03:27,1083.45,Alimentação,CP,,Google Pay,1629,21525011,Swiped,59,,,Sim
27329,2023-10-24 00:08:53,808.33,Entretenimento,CP,11.0,Google Pay,4286,91031815,PayPass,51,,,Sim
27330,2023-09-01 23:24:59,176.72,Educação,CP,1.0,,3456,81927775,Chip,54,,0.0,Sim
27331,2025-02-13 15:35:22,412.16,Tecnologia,CNP,,,3043,93082945,Mail Order,32,0.0,,Sim
27332,2025-01-14 11:21:03,849.79,Varejo,CP,,,4164,66832495,Swiped,59,,1.0,Sim
27333,2023-08-20 00:01:34,45.54,Alimentação,CNP,,,4716,25057807,eCommerce,38,,,Sim
27334,2023-02-07 09:39:48,794.03,Entretenimento,CP,,,9175,52427333,PayPass,51,,,Sim
27335,2023-02-22 04:04:34,696.54,Tecnologia,CNP,,,3082,63102800,eCommerce,38,,,Sim
27336,2025-01-14 22:11:26,386.98,Varejo,CP,10.0,,6954,39368707,PayPass,51,,0.0,Sim
27337,2023-06-26 21:21:42,709.06,Varejo,CNP,,,3336,56114057,eCommerce,38,,,Sim
27338,2025-12-14 10:10:17,1080.61,Alimentação,CP,2.0,Apple Pay,2660,99343697,Swiped,59,,,Sim
27339,2023-05-11 20:35:43,69.59,Educação,CNP,,,4215,70356112,eCommerce,38,,,Sim
27340,2023-04-24 07:37:45,50.53,Alimentação,CNP,,,6094,76106312,Recurring,36,,,Sim
27341,2023-06-26 06:50:37,238.73,Alimentação,CP,,,7642,38543886,Swiped,59,,,Sim
27342,2023-05-14 10:58:24,1001.87,Varejo,CP,,,5913,38636751,PayPass,51,,,Sim
27343,2025-07-21 01:14:26,1139.69,Alimentação,CP,,,3002,81138818,PayPass,51,,,Sim
27344,2025-09-29 00:20:02,69.55,Educação,CP,,,8999,56419716,Swiped,59,,,Sim
27345,2023-10-01 19:55:33,1093.04,Varejo,CP,9.0,,6933,47197086,Chip,54,,,Sim
27346,2025-06-24 03:38:22,220.81,Saúde,CNP,,,8896,83060336,Mail Order,32,,,Sim
27347,2023-09-01 10:01:01,411.49,Varejo,CP,,Apple Pay,3918,79216132,PayPass,51,,,Sim
27348,2025-06-10 10:38:18,258.58,Tecnologia,CP,9.0,,3815,61041118,Swiped,59,,0.0,Sim
27349,2023-10-18 06:58:44,257.16,Tecnologia,CP,,,6933,47197086,Swiped,59,,,Sim
27350,2025-04-11 12:40:05,1193.28,Saúde,CNP,,,8109,60273252,Recurring,36,,,Sim
27351,2025-10-09 11:40:51,51.72,Alimentação,CP,,,4017,27594527,Swiped,59,,,Sim
27352,2025-06-17 11:46:55,589.44,Alimentação,CNP,,,4945,35570499,Mail Order,32,,,Sim
27353,2023-06-17 08:39:09,200.64,Tecnologia,CP,,,4150,57960751,Swiped,59,,0.0,Sim
27354,2023-11-10 08:17:31,508.1,Varejo,CNP,,,6793,16809735,MasterPass,39,,,Sim
27355,2025-06-29 03:37:16,180.86,Varejo,CNP,,,2685,95183245,Mail Order,32,,,Não
27356,2023-06-27 16:13:37,776.77,Educação,CP,,Apple Pay,1422,32535080,PayPass,51,,,Sim
27357,2025-04-25 05:13:48,899.7,Varejo,CNP,,,7423,98725613,eCommerce,38,,,Sim
27358,2023-12-07 00:43:48,542.41,Entretenimento,CP,,Apple Pay,8228,92496494,Chip,54,,,Sim
27359,2025-10-06 02:45:01,456.87,Tecnologia,CP,,,3969,93600136,Swiped,59,,,Sim
27360,2025-10-29 07:52:20,1054.32,Tecnologia,CP,3.0,,1018,55433826,Chip,54,,,Sim
27361,2023-03-05 04:08:12,20.73,Varejo,CP,,,4557,35651902,Chip,54,,,Sim
27362,2025-04-13 22:08:18,810.24,Varejo,CNP,,,6064,71655314,Phone Order,35,1.0,,Sim
27363,2025-07-29 12:14:12,120.65,Varejo,CP,,,9355,75580855,Swiped,59,,,Sim
27364,2023-11-23 15:12:02,196.62,Saúde,CNP,,,5813,66199791,Phone Order,35,0.0,,Sim
27365,2023-01-14 14:48:23,259.05,Tecnologia,CP,6.0,,8306,59809449,PayPass,51,,,Sim
27366,2025-05-10 16:49:34,776.38,Varejo,CNP,,,3901,37501464,eCommerce,38,0.0,,Sim
27367,2023-01-30 02:11:58,315.52,Varejo,CP,,,1467,41183496,Swiped,59,,,Sim
27368,2023-12-26 08:27:39,340.94,Alimentação,CNP,,,8293,19807588,Phone Order,35,,,Sim
27369,2025-11-13 23:59:40,1014.5,Varejo,CP,,,9541,99233094,Chip,54,,,Sim
27370,2025-06-05 14:16:13,1100.99,Tecnologia,CP,8.0,,6984,18994307,Swiped,59,,,Sim
27371,2023-03-05 15:58:45,1193.7,Tecnologia,CP,,,1770,79171554,Chip,54,,1.0,Sim
27372,2025-06-25 06:58:31,940.54,Alimentação,CNP,,,2135,47125918,Recurring,36,0.0,,Sim
27373,2025-07-20 02:02:35,230.9,Varejo,CNP,,,7497,18214659,Recurring,36,,,Sim
27374,2025-12-07 17:04:58,28.98,Tecnologia,CP,8.0,,3800,88892549,Chip,54,,,Sim
27375,2023-06-25 14:10:28,776.04,Alimentação,CP,,,7080,20694886,Swiped,59,,,Sim
27376,2025-05-08 01:42:30,480.28,Varejo,CNP,,,2295,11183938,Mail Order,32,0.0,,Sim
27377,2025-01-09 09:13:48,506.84,Varejo,CP,,,6674,96292710,PayPass,51,,,Sim
27378,2025-01-28 11:37:36,691.99,Alimentação,CP,,Apple Pay,1727,16662699,Chip,54,,,Sim
27379,2023-03-13 12:37:01,226.33,Educação,CP,,Apple Pay,4189,49187699,Swiped,59,,,Sim
27380,2023-05-05 00:47:33,167.33,Varejo,CP,4.0,Samsung Pay,8883,53127631,PayPass,51,,,Sim
27381,2023-12-30 07:22:22,1184.37,Alimentação,CNP,,,3709,11470190,eCommerce,38,,,Sim
27382,2023-01-04 08:41:17,852.47,Tecnologia,CNP,,,4021,30717221,eCommerce,38,,,Sim
27383,2025-03-08 02:57:10,385.6,Varejo,CP,3.0,,1837,22569919,Swiped,59,,,Sim
27384,2025-05-30 01:25:24,253.02,Varejo,CP,10.0,,1060,86889445,Swiped,59,,,Sim
27385,2023-12-01 09:21:13,828.15,Varejo,CP,,Samsung Pay,7803,46919199,Chip,54,,,Sim
27386,2025-01-21 17:41:13,417.81,Tecnologia,CP,10.0,,9152,36416979,Swiped,59,,,Sim
27387,2023-03-25 19:27:58,244.77,Alimentação,CP,,,7640,85309040,Swiped,59,,,Sim
27388,2025-05-14 15:23:58,201.18,Varejo,CP,,,7488,59192038,PayPass,51,,,Sim
27389,2023-02-16 03:49:24,799.59,Varejo,CP,11.0,,4827,56141932,Chip,54,,,Sim
27390,2025-01-22 03:35:53,1156.97,Alimentação,CNP,,,3858,89622314,Mail Order,32,,,Sim
27391,2023-10-29 13:01:27,515.87,Tecnologia,CP,3.0,,1905,30564564,Swiped,59,,,Sim
27392,2025-04-21 18:48:36,1165.81,Alimentação,CP,3.0,,1743,16433372,Swiped,59,,0.0,Sim
27393,2025-06-02 11:15:57,314.4,Tecnologia,CP,,,3458,46727319,PayPass,51,,,Sim
27394,2025-04-21 07:22:37,767.93,Varejo,CP,,,9303,25120330,PayPass,51,,0.0,Sim
27395,2025-06-06 10:41:33,1077.78,Varejo,CP,,,2504,99588093,Swiped,59,,1.0,Sim
27396,2025-06-10 06:08:12,917.12,Alimentação,CP,,,7023,20123121,Chip,54,,,Sim
27397,2023-10-03 12:13:46,460.11,Tecnologia,CP,11.0,,1793,42449019,PayPass,51,,,Sim
27398,2025-05-07 18:34:52,490.15,Alimentação,CNP,,,2542,81664217,eCommerce,38,0.0,,Sim
27399,2023-06-25 09:48:24,758.7,Saúde,CP,,,5861,58094600,PayPass,51,,,Sim
27400,2023-10-01 07:40:53,379.44,Alimentação,CP,,Google Pay,5789,16377293,PayPass,51,,1.0,Sim
27401,2023-11-11 06:38:55,786.99,Varejo,CNP,,,6548,11473354,Recurring,36,,,Sim
27402,2023-02-05 14:45:59,184.76,Varejo,CP,9.0,,1480,91754025,PayPass,51,,,Sim
27403,2025-05-25 05:55:59,288.94,Alimentação,CP,,Samsung Pay,9704,73791866,Swiped,59,,,Sim
27404,2025-01-01 17:47:56,1166.16,Entretenimento,CP,,,9590,16295089,Swiped,59,,,Sim
27405,2025-02-15 06:49:42,83.64,Alimentação,CNP,,,1770,79171554,Phone Order,35,,,Sim
27406,2025-01-04 10:58:03,486.33,Alimentação,CP,,,7632,65321780,Chip,54,,1.0,Sim
27407,2025-05-14 19:26:12,774.1,Varejo,CNP,,,3238,39591840,Phone Order,35,,,Sim
27408,2023-05-22 22:40:20,11.66,Varejo,CP,,,6371,96083634,PayPass,51,,,Sim
27409,2023-08-07 23:11:13,1039.58,Alimentação,CNP,,,4201,26027949,Mail Order,32,,,Sim
27410,2025-11-26 03:05:33,1025.25,Entretenimento,CNP,,,5243,63463397,Mail Order,32,,,Sim
27411,2025-01-30 17:38:41,865.6,Varejo,CP,,,1596,85422748,Swiped,59,,1.0,Sim
27412,2025-05-02 14:31:30,519.01,Educação,CNP,,,6518,67365913,Phone Order,35,,,Sim
27413,2023-08-25 01:16:23,938.21,Varejo,CNP,,,5032,99593319,Mail Order,32,,,Sim
27414,2025-02-06 09:42:15,728.75,Varejo,CNP,,,7488,45693228,Recurring,36,,,Sim
27415,2023-09-18 22:09:51,614.04,Varejo,CP,3.0,,9635,82402038,Chip,54,,0.0,Sim
27416,2023-03-17 09:51:18,1155.57,Varejo,CNP,,,1932,10055675,Phone Order,35,,,Sim
27417,2023-10-08 17:54:06,114.05,Tecnologia,CNP,,,9367,72266639,Recurring,36,,,Sim
27418,2025-10-21 08:11:09,410.59,Tecnologia,CP,,,4062,26420992,Swiped,59,,,Sim
27419,2025-01-25 17:51:32,1040.76,Alimentação,CP,,,7809,99664278,Swiped,59,,1.0,Sim
27420,2023-12-10 16:18:21,916.57,Tecnologia,CNP,,,3813,52879819,Phone Order,35,,,Sim
27421,2025-05-27 02:11:02,1067.24,Tecnologia,CP,,,4957,80210939,Swiped,59,,,Sim
27422,2025-06-05 18:38:27,251.13,Varejo,CP,,,3547,54759998,Chip,54,,,Sim
27423,2023-05-29 11:10:01,760.03,Entretenimento,CP,,Google Pay,9895,24694747,PayPass,51,,,Sim
27424,2025-08-12 02:21:55,916.95,Tecnologia,CNP,,,1749,58083009,Recurring,36,,,Sim
27425,2025-01-18 02:16:18,720.55,Varejo,CNP,,,8632,61752014,Phone Order,35,0.0,,Sim
27426,2023-09-21 05:39:42,748.96,Varejo,CP,,,2469,23851608,Chip,54,,,Sim
27427,2023-01-19 20:44:09,830.68,Varejo,CP,6.0,,2090,37235164,Chip,54,,,Sim
27428,2023-06-14 21:26:24,398.01,Educação,CP,,,4236,94272912,PayPass,51,,0.0,Sim
27429,2023-03-02 13:09:43,403.48,Educação,CNP,,,6383,17912316,MasterPass,39,,,Sim
27430,2025-04-01 06:55:44,252.23,Saúde,CP,,,8933,16692018,PayPass,51,,,Sim
27431,2025-02-16 00:33:54,708.44,Varejo,CP,7.0,,7620,22220258,Chip,54,,,Sim
27432,2023-08-24 08:05:26,204.31,Tecnologia,CP,5.0,,9794,98139275,Swiped,59,,,Sim
27433,2025-10-17 20:24:44,860.55,Tecnologia,CNP,,,1132,43675325,Mail Order,32,,,Sim
27434,2023-08-11 07:13:55,829.67,Varejo,CP,,,2043,43594960,PayPass,51,,,Sim
27435,2025-06-23 01:47:16,1147.65,Varejo,CNP,,,5511,33689501,eCommerce,38,,,Sim
27436,2025-04-17 06:32:03,816.97,Varejo,CP,,,4828,49264947,PayPass,51,,0.0,Sim
27437,2023-07-28 03:25:11,306.53,Alimentação,CNP,,,8430,65780144,eCommerce,38,0.0,,Sim
27438,2025-04-29 07:22:24,1183.18,Educação,CNP,,,9130,96303094,eCommerce,38,,,Sim
27439,2025-03-20 15:03:24,198.91,Varejo,CP,2.0,,5729,94868638,Swiped,59,,,Sim
27440,2023-07-01 19:20:00,124.97,Saúde,CP,9.0,,3521,52783533,Swiped,59,,,Sim
27441,2023-07-03 08:44:25,1165.02,Alimentação,CP,,,4523,38564360,Chip,54,,,Sim
27442,2025-04-16 18:59:57,477.72,Alimentação,CP,10.0,,3521,12133232,PayPass,51,,,Sim
27443,2025-06-11 01:08:04,964.51,Alimentação,CNP,,,5259,37447825,eCommerce,38,,,Sim
27444,2025-03-25 18:30:48,248.23,Varejo,CP,2.0,,1672,38819969,Swiped,59,,0.0,Sim
27445,2025-06-21 11:29:54,113.41,Saúde,CP,,Apple Pay,9733,96989031,Chip,54,,,Sim
27446,2025-07-23 07:09:32,573.61,Varejo,CP,11.0,,4195,46287793,PayPass,51,,,Sim
27447,2023-04-29 01:59:37,426.59,Entretenimento,CP,,,2166,49466175,Chip,54,,,Sim
27448,2023-06-14 20:18:27,839.62,Tecnologia,CP,,,7131,62419101,PayPass,51,,1.0,Sim
27449,2023-03-18 06:51:58,545.25,Entretenimento,CNP,,,7607,19592556,Mail Order,32,0.0,,Sim
27450,2023-08-14 10:22:21,862.23,Varejo,CNP,,,8293,19807588,Recurring,36,0.0,,Sim
27451,2023-01-27 14:43:55,53.9,Varejo,CP,9.0,,9526,71395444,Chip,54,,,Sim
27452,2025-09-04 08:17:53,552.97,Entretenimento,CP,,,4828,73382107,Chip,54,,,Sim
27453,2023-01-29 05:10:38,1120.93,Varejo,CP,8.0,,9221,90765373,Chip,54,,1.0,Sim
27454,2025-10-22 13:03:55,690.15,Varejo,CNP,,,7450,18090982,Recurring,36,,,Sim
27455,2025-03-29 13:34:54,225.5,Varejo,CP,,,1275,37281754,Swiped,59,,,Sim
27456,2023-06-08 18:02:43,459.59,Alimentação,CP,,Samsung Pay,2577,31790477,Chip,54,,,Sim
27457,2025-11-15 04:07:44,549.2,Entretenimento,CP,,,6513,91784421,Swiped,59,,,Sim
27458,2023-04-09 10:36:31,305.74,Varejo,CNP,,,8661,59445733,MasterPass,39,,,Sim
27459,2025-06-02 16:40:59,693.83,Varejo,CNP,,,3696,26150766,Mail Order,32,,,Sim
27460,2023-01-09 02:32:16,606.21,Alimentação,CP,7.0,Apple Pay,4144,24478782,PayPass,51,,,Sim
27461,2023-10-11 12:10:48,221.95,Varejo,CP,1.0,Apple Pay,4774,76322136,PayPass,51,,,Sim
27462,2025-10-06 16:34:40,637.23,Entretenimento,CP,12.0,,3613,47236238,Swiped,59,,,Sim
27463,2023-12-18 20:00:00,1017.46,Varejo,CP,8.0,,3067,63477868,Swiped,59,,,Sim
27464,2023-09-20 21:05:33,390.0,Varejo,CP,,,9953,69130728,Chip,54,,,Sim
27465,2025-01-28 02:50:28,747.6,Varejo,CP,,Google Pay,1526,59086713,Swiped,59,,0.0,Sim
27466,2025-03-14 08:09:22,500.61,Tecnologia,CP,7.0,,4202,93949951,Chip,54,,,Sim
27467,2023-01-06 09:38:45,1110.3,Tecnologia,CP,,Apple Pay,9367,26435736,Swiped,59,,,Sim
27468,2023-02-13 23:43:27,534.01,Entretenimento,CP,,,4255,89005748,Chip,54,,,Sim
27469,2023-03-06 08:27:21,169.02,Varejo,CNP,,,7080,46009718,Mail Order,32,,,Sim
27470,2025-08-06 06:17:00,23.73,Varejo,CP,,,2084,82063370,PayPass,51,,,Sim
27471,2025-06-24 12:59:20,37.74,Varejo,CP,1.0,,2012,50391739,PayPass,51,,0.0,Sim
27472,2025-08-12 12:11:39,1078.33,Tecnologia,CNP,,,6536,26269561,Phone Order,35,,,Sim
27473,2025-06-29 09:45:29,133.25,Entretenimento,CP,5.0,,2196,66185527,Chip,54,,,Sim
27474,2025-10-13 08:35:43,664.6,Tecnologia,CP,8.0,Samsung Pay,6677,11407339,PayPass,51,,,Sim
27475,2023-06-15 05:54:11,144.62,Alimentação,CNP,,,9492,26835053,Mail Order,32,,,Sim
27476,2023-03-11 22:54:28,1078.93,Alimentação,CNP,,,6984,37852702,Phone Order,35,,,Sim
27477,2023-09-07 15:22:17,667.78,Tecnologia,CP,,,8306,79571444,PayPass,51,,,Sim
27478,2025-06-08 11:33:34,777.24,Tecnologia,CP,,Samsung Pay,9696,60563393,PayPass,51,,,Sim
27479,2023-09-11 23:11:54,32.9,Varejo,CNP,,,6051,29894095,MasterPass,39,,,Sim
27480,2025-01-20 02:04:49,1005.7,Entretenimento,CP,12.0,,7662,26707786,PayPass,51,,1.0,Sim
27481,2025-05-20 14:12:08,945.64,Tecnologia,CP,9.0,,1729,86873398,PayPass,51,,,Sim
27482,2023-08-25 18:39:18,538.24,Alimentação,CP,,Samsung Pay,6040,83035093,Swiped,59,,,Sim
27483,2025-05-13 00:39:41,352.17,Tecnologia,CP,7.0,,6896,97390681,PayPass,51,,,Sim
27484,2025-03-01 05:12:14,924.5,Educação,CP,,,3926,14864092,PayPass,51,,1.0,Sim
27485,2025-03-06 12:15:09,1017.9,Varejo,CNP,,,7249,69764183,Mail Order,32,,,Sim
27486,2023-08-09 17:48:05,729.83,Entretenimento,CP,,,2147,86562410,Chip,54,,,Sim
27487,2025-04-17 20:09:09,288.43,Alimentação,CP,3.0,,6381,89793757,PayPass,51,,,Sim
27488,2023-02-10 15:01:50,466.77,Tecnologia,CNP,,,3018,50087287,Phone Order,35,,,Sim
27489,2025-05-04 01:59:07,41.0,Tecnologia,CNP,,,3370,10014118,Recurring,36,,,Sim
27490,2023-11-18 19:19:47,622.51,Alimentação,CP,7.0,Google Pay,1149,55998909,Chip,54,,0.0,Sim
27491,2025-10-13 20:34:05,63.08,Varejo,CNP,,,5447,80089188,eCommerce,38,,,Sim
27492,2025-03-09 00:32:45,1059.09,Varejo,CP,10.0,,1357,15416534,Chip,54,,,Sim
27493,2025-01-28 08:15:25,190.09,Varejo,CP,6.0,,3467,69572918,PayPass,51,,1.0,Sim
27494,2025-09-07 06:05:24,309.51,Alimentação,CP,9.0,,2343,48132280,PayPass,51,,,Sim
27495,2023-09-06 10:22:18,648.64,Varejo,CP,10.0,,9987,55142076,PayPass,51,,0.0,Sim
27496,2023-08-01 02:11:54,444.33,Alimentação,CP,3.0,,5689,28621266,PayPass,51,,,Sim
27497,2023-05-02 19:31:13,579.26,Varejo,CP,10.0,Apple Pay,2420,26294329,Swiped,59,,,Sim
27498,2023-05-19 00:18:04,1112.75,Varejo,CP,9.0,,7131,94486126,Chip,54,,,Sim
27499,2023-10-29 10:25:49,137.89,Varejo,CP,2.0,,4272,27213112,Chip,54,,,Sim
27500,2025-10-26 17:52:14,553.25,Alimentação,CP,,,4296,91669999,Chip,54,,1.0,Sim
27501,2023-09-07 06:48:26,736.36,Tecnologia,CNP,,,1185,84080794,Phone Order,35,,,Sim
27502,2025-07-26 02:04:48,806.36,Varejo,CP,,,9920,95075158,PayPass,51,,,Sim
27503,2023-12-08 09:22:21,948.99,Alimentação,CP,12.0,,7986,72122023,Swiped,59,,,Sim
27504,2025-03-18 20:24:19,1097.03,Entretenimento,CP,,,5507,66360128,Swiped,59,,,Sim
27505,2025-09-22 06:42:15,358.23,Alimentação,CP,,,7690,13707380,Chip,54,,,Sim
27506,2025-12-23 15:20:54,932.17,Varejo,CP,2.0,,3843,60229551,Chip,54,,,Sim
27507,2025-05-03 20:55:40,861.82,Varejo,CP,6.0,,7655,27349588,Swiped,59,,1.0,Sim
27508,2023-07-11 10:43:19,1113.29,Tecnologia,CNP,,,4226,82868703,Mail Order,32,,,Sim
27509,2025-09-05 15:47:56,663.01,Varejo,CP,6.0,,4514,20742515,Chip,54,,,Sim
27510,2023-03-22 00:16:25,1093.04,Varejo,CP,,,8336,88564188,PayPass,51,,0.0,Sim
27511,2025-03-06 08:50:00,595.66,Varejo,CP,,Samsung Pay,4364,65056153,Swiped,59,,1.0,Sim
27512,2025-06-28 07:28:57,212.84,Alimentação,CP,,,7684,51638927,PayPass,51,,,Sim
27513,2025-07-07 13:00:29,1120.12,Varejo,CP,,,8088,71284150,Swiped,59,,0.0,Sim
27514,2023-12-01 13:08:01,474.08,Alimentação,CP,6.0,,3744,96837636,PayPass,51,,,Sim
27515,2025-03-15 23:29:42,929.3,Varejo,CP,,Apple Pay,9000,55492753,Chip,54,,,Sim
27516,2023-11-17 15:19:03,475.17,Varejo,CP,,,6465,39589689,Chip,54,,1.0,Sim
27517,2023-08-24 00:02:40,557.0,Entretenimento,CP,,Samsung Pay,8258,65032254,PayPass,51,,0.0,Sim
27518,2025-01-10 03:17:16,507.96,Varejo,CP,10.0,,6765,37065747,PayPass,51,,,Sim
27519,2023-01-25 04:08:43,649.13,Entretenimento,CNP,,,2625,85215883,eCommerce,38,,,Sim
27520,2025-09-24 02:41:35,1111.66,Varejo,CNP,,,3416,28385641,Phone Order,35,,,Sim
27521,2023-08-02 03:27:52,246.04,Entretenimento,CP,5.0,,4481,76713576,Swiped,59,,1.0,Sim
27522,2025-06-07 13:58:44,419.58,Tecnologia,CNP,,,6814,23514603,MasterPass,39,,,Sim
27523,2023-04-17 22:13:26,141.52,Saúde,CP,1.0,,8087,77290059,PayPass,51,,,Sim
27524,2025-05-15 05:17:53,875.86,Tecnologia,CP,,Google Pay,1496,76925320,Chip,54,,1.0,Sim
27525,2025-08-16 17:18:52,580.8,Tecnologia,CP,,,9492,26835053,PayPass,51,,,Sim
27526,2023-09-14 01:50:46,710.01,Varejo,CP,,,1150,74012406,Swiped,59,,,Sim
27527,2025-12-24 05:04:25,1109.84,Varejo,CP,,,4466,74080861,Swiped,59,,0.0,Sim
27528,2025-02-26 04:48:08,657.96,Varejo,CP,,,1640,39782588,Chip,54,,0.0,Sim
27529,2025-08-12 16:55:41,167.78,Alimentação,CP,,,7662,69244703,PayPass,51,,,Sim
27530,2025-09-05 12:28:07,362.21,Varejo,CP,8.0,Samsung Pay,9972,52432344,PayPass,51,,0.0,Sim
27531,2025-06-22 20:36:00,317.29,Alimentação,CP,,,8253,38220152,PayPass,51,,,Sim
27532,2023-06-02 08:12:13,43.34,Alimentação,CP,,,5101,83556226,Chip,54,,,Sim
27533,2023-12-30 19:02:36,1068.1,Entretenimento,CP,,,8690,75066490,Swiped,59,,,Sim
27534,2025-07-04 08:40:10,684.63,Tecnologia,CNP,,,2837,39822102,Phone Order,35,0.0,,Sim
27535,2025-04-27 09:10:39,47.89,Tecnologia,CP,,,8312,31131046,Chip,54,,,Sim
27536,2023-06-15 07:58:40,114.9,Alimentação,CNP,,,8151,58317459,Mail Order,32,,,Sim
27537,2025-07-20 02:57:49,852.01,Varejo,CP,4.0,,9189,42980122,PayPass,51,,,Sim
27538,2025-07-24 17:36:52,1131.55,Varejo,CP,,,9739,32009468,Swiped,59,,,Sim
27539,2023-04-14 03:25:10,838.54,Tecnologia,CP,,Apple Pay,7138,86745025,Chip,54,,0.0,Sim
27540,2025-09-21 13:08:33,37.23,Varejo,CNP,,,3275,27659534,Recurring,36,,,Sim
27541,2025-07-23 12:56:48,321.12,Tecnologia,CP,,,5447,80089188,Swiped,59,,,Sim
27542,2025-01-29 14:08:42,738.83,Alimentação,CP,12.0,,6250,40852124,Swiped,59,,,Sim
27543,2025-10-24 21:15:01,434.68,Tecnologia,CP,,Apple Pay,2420,26294329,Swiped,59,,1.0,Sim
27544,2025-05-10 19:32:05,1090.52,Tecnologia,CNP,,,1918,40594426,MasterPass,39,,,Sim
27545,2025-01-14 10:22:26,1088.84,Varejo,CP,,,8604,74070716,Swiped,59,,,Sim
27546,2023-04-19 16:36:58,1147.72,Varejo,CP,,,9882,43530663,Swiped,59,,,Sim
27547,2025-04-16 11:04:17,208.32,Saúde,CNP,,,5029,49297792,Mail Order,32,,,Sim
27548,2025-12-11 14:57:58,409.41,Educação,CP,9.0,Samsung Pay,3970,39183150,Chip,54,,,Sim
27549,2023-07-30 15:33:25,190.07,Alimentação,CNP,,,3041,40030393,Mail Order,32,,,Sim
27550,2023-10-05 21:39:07,705.9,Tecnologia,CP,6.0,,1149,55998909,Swiped,59,,,Sim
27551,2025-08-02 12:59:52,494.93,Varejo,CNP,,,8169,81778951,Phone Order,35,,,Sim
27552,2025-12-29 16:38:57,431.47,Alimentação,CP,6.0,,6158,69316117,PayPass,51,,,Sim
27553,2023-08-06 12:09:07,727.42,Varejo,CP,,,9868,98738322,Swiped,59,,,Sim
27554,2025-07-05 03:20:19,330.72,Alimentação,CNP,,,7015,12635165,Recurring,36,1.0,,Sim
27555,2023-02-10 07:02:10,64.4,Varejo,CNP,,,8896,83060336,Phone Order,35,,,Sim
27556,2025-12-27 08:17:20,779.37,Alimentação,CNP,,,7015,12635165,Recurring,36,,,Sim
27557,2025-07-30 18:51:44,994.01,Varejo,CP,,,7412,48484511,PayPass,51,,,Sim
27558,2023-01-05 08:57:24,1025.84,Alimentação,CP,,,2774,57409912,Swiped,59,,,Sim
27559,2025-02-07 00:30:47,31.25,Educação,CP,1.0,Google Pay,1843,43394043,Swiped,59,,,Sim
27560,2023-11-26 09:53:29,275.0,Varejo,CP,,,5843,59265302,Chip,54,,,Sim
27561,2023-05-02 06:26:55,968.8,Entretenimento,CP,,,9288,33867830,Swiped,59,,,Sim
27562,2023-11-27 07:15:39,658.56,Varejo,CP,,Google Pay,6018,11407896,PayPass,51,,1.0,Sim
27563,2023-12-17 11:29:32,264.37,Educação,CP,8.0,Google Pay,5631,12636720,Chip,54,,,Sim
27564,2023-02-15 16:16:22,1176.96,Varejo,CNP,,,9541,20679030,Phone Order,35,,,Sim
27565,2023-12-27 20:51:08,623.55,Varejo,CP,4.0,,3269,43079234,Chip,54,,,Sim
27566,2025-08-25 21:38:59,553.79,Varejo,CP,,,8999,56419716,Swiped,59,,0.0,Sim
27567,2025-01-07 23:26:22,438.36,Alimentação,CNP,,,7684,89331538,eCommerce,38,,,Sim
